Age,Gender,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,PerformanceRating
41,0,2,4,1,3,81,3,3,3,0,1,13,4,0.8214285714285714,3,4,0.25,14,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
28,0,0,1,3,3,55,1,2,4,0,0,11,1,0.3571428571428571,6,3,0.45,8,7,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
35,1,2,15,2,1,59,1,2,4,6,1,14,4,0.25,2,2,0.1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
48,0,1,22,3,4,58,3,4,4,3,0,11,2,0.8571428571428571,3,3,0.25,17,4,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
37,1,2,19,2,2,73,3,1,2,4,0,21,1,0.2857142857142857,1,3,0.05,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
33,0,0,2,3,4,62,3,2,2,8,0,15,4,0.46428571428571425,2,2,0.55,7,1,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
48,1,2,6,3,1,97,2,2,3,2,0,13,4,0.6785714285714285,0,3,0.1,2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,1,2,13,4,2,46,3,2,1,2,0,17,3,0.3214285714285714,2,1,0.15000000000000002,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
28,1,0,24,2,2,72,2,3,1,1,0,12,1,0.3571428571428571,2,2,0.5,7,1,9,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
32,1,0,1,3,4,61,3,1,4,0,0,12,2,0.14285714285714285,2,3,0.15000000000000002,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31,1,1,26,4,1,63,3,2,4,1,1,11,3,0.3571428571428571,4,3,0.5,7,0,8,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
41,1,2,1,3,2,49,4,3,1,1,0,16,3,0.3571428571428571,2,3,0.5,7,0,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
27,0,2,6,4,1,66,2,1,3,0,0,12,3,0.21428571428571427,5,2,0.25,3,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
56,1,2,9,3,3,81,3,4,4,7,0,11,3,0.3571428571428571,1,2,0.5,7,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
48,0,2,1,4,4,40,2,4,1,7,0,11,1,0.75,3,1,0.15000000000000002,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
33,1,1,7,3,4,54,3,2,1,0,0,14,1,0.17857142857142855,2,3,0.2,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
32,0,1,5,2,1,47,4,1,3,3,1,14,1,0.2857142857142857,2,3,0.2,1,0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
33,1,2,8,4,4,90,4,1,1,6,0,19,2,0.5,1,3,0.5,8,7,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
41,0,2,2,5,2,91,3,4,1,7,0,16,2,0.7857142857142857,2,3,0.9,16,11,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
41,1,2,1,3,4,76,3,1,4,3,0,22,1,0.42857142857142855,3,3,0.25,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
40,0,2,2,2,4,46,3,2,2,7,0,12,3,0.2857142857142857,5,3,0.25,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
32,1,2,2,4,4,95,3,1,2,1,0,12,1,0.03571428571428571,2,3,0.05,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
52,1,2,6,2,4,78,3,2,1,3,1,12,2,0.6428571428571428,3,3,0.5,9,6,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39,0,1,22,3,4,82,3,3,1,1,1,13,3,0.75,2,3,0.25,6,2,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
45,1,0,2,2,1,65,2,4,4,9,0,23,4,0.7857142857142857,1,3,1.0,8,11,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
30,1,0,3,3,3,53,3,1,4,4,0,15,3,0.3214285714285714,3,1,0.25,3,1,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
43,1,0,7,3,4,37,4,1,4,4,0,14,4,0.25,3,4,0.25,4,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
58,0,2,7,4,3,53,2,3,1,7,1,14,4,0.3571428571428571,0,2,0.5,9,5,9,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
32,0,2,5,4,2,35,4,1,4,3,0,17,4,0.21428571428571427,3,3,0.15000000000000002,2,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36,1,1,3,4,1,48,2,3,4,4,0,11,1,0.5714285714285714,2,3,0.65,9,1,12,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
41,0,2,6,3,4,75,3,3,4,3,1,18,3,0.5714285714285714,3,3,0.05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
36,1,0,9,4,1,66,4,1,2,1,0,22,2,0.17857142857142855,3,3,0.25,4,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
38,1,2,18,3,2,60,1,2,4,3,1,16,3,0.5357142857142857,2,3,0.05,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
34,1,1,1,4,4,91,3,1,1,5,0,14,3,0.3571428571428571,2,3,0.2,3,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
32,1,2,2,3,4,78,3,1,1,1,0,14,4,0.14285714285714285,4,3,0.2,2,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
27,0,1,5,2,4,53,3,1,4,0,1,14,3,0.21428571428571427,3,2,0.25,4,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
25,1,2,13,1,2,40,3,1,3,1,0,11,3,0.25,1,3,0.35000000000000003,4,0,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
39,1,2,10,1,3,99,3,4,1,1,1,14,4,0.75,3,3,0.25,9,11,10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25,1,2,2,1,1,65,4,1,1,7,0,13,3,0.21428571428571427,3,2,0.2,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
33,1,2,8,5,4,69,3,2,3,2,1,17,1,0.5,6,3,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
41,1,1,4,3,1,56,3,2,2,1,0,18,3,0.2857142857142857,5,3,0.4,7,7,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
38,0,2,1,4,1,59,2,2,4,4,0,22,3,0.42857142857142855,2,4,0.4,3,0,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
35,1,2,8,1,4,36,4,1,4,1,0,19,4,0.03571428571428571,2,3,0.05,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
48,1,2,4,3,4,54,3,3,4,1,0,11,3,0.39285714285714285,2,3,0.5,9,0,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
40,0,0,24,3,2,100,4,4,2,4,1,16,4,0.7857142857142857,2,2,0.05,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
33,0,2,9,4,1,77,3,2,1,0,1,17,1,0.21428571428571427,3,3,0.25,2,0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
53,1,2,6,2,2,34,3,2,3,2,1,20,4,0.46428571428571425,3,1,0.35000000000000003,7,4,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
42,1,1,2,3,4,40,3,3,4,2,1,14,3,0.8571428571428571,3,1,1.0,8,13,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31,0,1,1,1,3,96,3,2,1,1,0,12,3,0.14285714285714285,1,3,0.2,3,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
35,1,2,16,3,3,96,3,3,2,0,0,15,3,0.42857142857142855,3,2,0.55,9,6,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
28,1,1,2,2,3,38,2,1,1,7,0,11,3,0.2857142857142857,2,2,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
25,1,1,2,1,4,77,4,2,3,1,0,17,3,0.25,6,3,0.35000000000000003,7,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19,1,2,22,1,4,50,3,1,3,1,1,19,4,0.0,2,2,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
42,1,1,2,1,2,35,3,1,4,5,1,14,4,0.2857142857142857,2,3,0.1,1,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
30,0,1,1,2,3,58,3,2,4,1,0,23,4,0.42857142857142855,2,3,0.6000000000000001,8,3,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
43,0,2,2,2,4,72,4,1,3,1,0,12,4,0.21428571428571427,3,2,0.25,3,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
44,1,2,9,2,2,61,3,1,1,1,1,13,4,0.2857142857142857,0,3,0.4,7,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
29,0,2,27,3,2,35,3,3,4,1,0,22,4,0.3571428571428571,3,2,0.5,4,1,9,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
52,1,0,2,4,1,79,2,5,3,1,1,18,4,0.3571428571428571,2,4,0.25,7,15,12,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
37,1,2,1,4,1,51,2,2,3,1,0,18,3,0.25,2,4,0.35000000000000003,5,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
22,0,2,15,3,2,59,3,1,4,1,0,15,3,0.03571428571428571,5,3,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
28,1,1,6,3,3,39,2,1,3,1,1,14,4,0.10714285714285714,2,3,0.15000000000000002,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
23,1,2,10,1,1,79,4,1,3,1,0,18,4,0.07142857142857142,3,3,0.1,2,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31,1,2,9,4,3,42,2,1,2,0,1,16,4,0.10714285714285714,5,3,0.1,2,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55,1,2,26,4,3,71,4,5,2,4,1,18,1,0.3571428571428571,0,3,0.5,9,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
44,1,1,1,2,3,99,3,1,2,1,1,12,3,0.21428571428571427,2,2,0.25,3,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
34,1,2,7,4,1,35,3,1,4,1,0,13,3,0.03571428571428571,4,1,0.05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
21,0,2,18,1,4,65,3,1,4,1,0,19,1,0.03571428571428571,3,2,0.05,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
34,1,1,3,1,1,45,3,2,4,0,0,17,3,0.25,1,2,0.30000000000000004,2,0,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,1,0,2,2,3,100,2,2,4,5,0,14,4,0.6071428571428571,2,4,0.05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35,1,2,2,3,3,44,2,3,2,2,0,18,2,0.5357142857142857,2,4,0.35000000000000003,7,6,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
34,0,2,3,2,4,32,1,2,4,5,0,12,1,0.21428571428571427,3,3,0.1,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
40,0,1,2,2,3,38,4,2,2,1,0,24,4,0.2857142857142857,2,3,0.4,7,3,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
56,1,2,8,4,4,99,3,5,2,6,0,14,1,0.3571428571428571,4,3,0.35000000000000003,3,7,7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
38,1,2,9,2,2,71,3,1,4,2,0,19,4,0.3571428571428571,0,4,0.25,2,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
36,1,0,18,4,1,78,3,2,4,2,0,20,1,0.6428571428571428,0,3,0.55,9,0,9,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
42,1,1,19,3,3,57,4,1,3,6,1,12,4,0.25,2,3,0.1,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35,0,1,25,4,4,96,3,1,2,1,1,19,1,0.3571428571428571,3,2,0.5,2,7,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36,0,2,1,4,2,73,3,2,3,6,0,13,1,0.5357142857142857,5,3,0.05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
36,0,2,3,3,1,94,2,3,4,0,0,19,3,0.3571428571428571,2,3,0.45,7,3,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
34,1,0,16,4,4,85,1,1,1,1,1,23,2,0.17857142857142855,2,3,0.25,2,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
25,1,2,7,1,4,64,2,1,4,1,0,11,3,0.07142857142857142,2,3,0.1,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40,0,2,2,1,2,89,4,2,3,5,0,20,2,0.5357142857142857,0,3,0.6000000000000001,11,11,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
53,0,2,13,2,4,57,4,2,1,1,0,11,3,0.17857142857142855,3,3,0.2,2,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
56,1,0,1,4,3,57,3,2,3,1,0,21,1,0.46428571428571425,2,2,0.65,12,1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
42,1,2,4,4,2,45,3,2,1,7,0,13,4,0.3214285714285714,3,4,0.30000000000000004,4,1,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
41,0,2,20,2,2,70,3,1,2,1,1,22,4,0.14285714285714285,5,2,0.2,3,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
54,0,1,11,4,2,87,3,4,4,3,0,20,1,0.9285714285714285,2,3,0.7000000000000001,9,1,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
42,0,1,29,2,1,92,3,2,3,2,0,11,2,0.6785714285714285,3,3,0.25,4,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
38,0,2,1,3,3,81,3,3,3,4,1,14,4,0.3571428571428571,4,4,0.05,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
34,1,1,2,1,4,45,2,2,3,1,0,17,3,0.3571428571428571,2,2,0.5,9,1,9,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
44,1,1,2,1,2,86,3,3,3,5,1,18,2,0.5714285714285714,2,2,0.1,2,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
31,0,0,2,4,4,57,3,3,3,1,1,19,1,0.3571428571428571,5,2,0.5,8,9,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
36,0,2,12,4,3,76,3,2,3,9,1,12,2,0.25,2,3,0.15000000000000002,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
29,1,2,23,3,4,54,3,1,4,9,0,16,4,0.21428571428571427,4,3,0.15000000000000002,2,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40,1,0,9,4,3,81,3,2,3,3,0,11,3,0.39285714285714285,2,4,0.4,7,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
54,1,2,3,3,4,85,3,4,4,3,0,14,1,0.3571428571428571,2,3,0.5,9,0,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
56,1,2,7,2,4,72,3,1,3,8,0,11,4,0.5,4,1,0.5,9,9,8,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
21,1,2,22,1,3,49,3,1,3,1,0,11,3,0.10714285714285714,2,3,0.15000000000000002,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
38,0,2,10,2,1,100,3,2,4,1,0,11,3,0.3571428571428571,1,3,0.5,7,1,9,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
32,1,1,7,3,2,100,4,1,2,1,0,20,3,0.17857142857142855,3,1,0.25,1,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
32,1,1,10,4,4,79,3,2,4,8,0,13,3,0.14285714285714285,2,4,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
50,0,2,7,2,2,43,2,5,3,5,1,12,4,0.3571428571428571,2,2,0.25,3,13,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
42,0,2,14,2,3,68,2,2,3,7,0,17,1,0.3571428571428571,6,3,0.25,4,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
22,1,2,2,1,3,100,3,1,4,0,0,14,3,0.10714285714285714,2,3,0.1,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
34,1,2,1,3,4,64,2,3,3,1,1,14,4,0.3571428571428571,3,3,0.5,9,8,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
35,1,2,18,5,2,48,4,2,1,1,0,11,4,0.5714285714285714,2,3,0.8,15,1,10,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26,1,2,8,3,4,38,2,2,1,6,0,17,3,0.21428571428571427,2,2,0.2,3,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
27,0,2,23,1,2,36,2,2,3,1,0,21,4,0.3214285714285714,5,3,0.45,8,5,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
36,1,2,4,4,1,37,2,2,4,1,0,16,3,0.3571428571428571,2,2,0.5,4,1,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
34,0,1,2,4,3,75,3,1,3,6,0,18,4,0.21428571428571427,3,3,0.2,3,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
32,1,2,10,3,4,55,3,2,4,1,0,12,4,0.3571428571428571,2,2,0.5,7,0,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
29,0,2,10,3,4,92,2,1,1,6,1,20,3,0.10714285714285714,5,3,0.0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
57,1,2,1,2,2,93,4,2,3,0,0,24,1,0.46428571428571425,2,2,0.6000000000000001,9,2,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
38,0,2,2,4,2,77,1,2,4,2,1,20,1,0.7142857142857142,4,2,0.2,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
